HAN-SAN-QI	Gene_ID:1652	@<<GADExtractor>> PMID: 16114092 #En1: Radix Notoginseng #En2: DDT *KeyWords: null /***1
HUANG-QIN	Gene_ID:1056	@<<GADExtractor>> PMID: 27220736 #En1: Scutellaria baicalensis #En2: BAL *KeyWords: null /***1
BAN-ZHI-LIAN	Gene_ID:3664	@<<GADExtractor>> PMID: 24696703 #En1: Scutellaria barbata #En2: LPS *KeyWords: displayed /@<<GADExtractor>> PMID: 30384539 #En1: Scutellaria barbata #En2: LPS *KeyWords: induced /***2
BAN-ZHI-LIAN	Gene_ID:207	@<<GADExtractor>> PMID: 22160152 #En1: Scutellaria barbata #En2: Akt/protein kinase B *KeyWords: null /@<<GADExtractor>> PMID: 22160152 #En1: Scutellaria barbata #En2: Akt/protein kinase B *KeyWords: determined /@<<GADExtractor>> PMID: 29052399 #En1: Scutellaria barbata #En2: AKT *KeyWords: mediating /@<<GADExtractor>> PMID: 29052399 #En1: Scutellaria barbata #En2: AKT *KeyWords: correlated /@<<GADExtractor>> PMID: 26989427 #En1: Scutellaria barbata #En2: Akt *KeyWords: Inhibiting /@<<GADExtractor>> PMID: 26989427 #En1: Scutellaria barbata #En2: Akt *KeyWords: reduce /@<<GADExtractor>> PMID: 29285087 #En1: Scutellaria barbata #En2: AKT *KeyWords: inhibits /@<<GADExtractor>> PMID: 23354912 #En1: Scutellaria barbata #En2: Akt *KeyWords: induces /@<<GADExtractor>> PMID: 28849113 #En1: Scutellaria barbata #En2: AKT *KeyWords: inhibits /@<<GADExtractor>> PMID: 28849113 #En1: Scutellaria barbata #En2: AKT *KeyWords: inhibit /***10
BAN-ZHI-LIAN	Gene_ID:1121	@<<GADExtractor>> PMID: 28122837 #En1: Scutellaria barbata #En2: CHM *KeyWords: null /***1
BAN-ZHI-LIAN	Gene_ID:8139	@<<GADExtractor>> PMID: 28122837 #En1: Scutellaria barbata #En2: Gan *KeyWords: null /***1
BAN-ZHI-LIAN	Gene_ID:1081	@<<GADExtractor>> PMID: 15518168 #En1: Scutellaria barbata #En2: HCG *KeyWords: null /***1
BAN-ZHI-LIAN	Gene_ID:5290	@<<GADExtractor>> PMID: 29052399 #En1: Scutellaria barbata #En2: PI3K *KeyWords: mediating /@<<GADExtractor>> PMID: 29052399 #En1: Scutellaria barbata #En2: PI3K *KeyWords: correlated /@<<GADExtractor>> PMID: 29285087 #En1: Scutellaria barbata #En2: PI3K *KeyWords: inhibits /@<<GADExtractor>> PMID: 28849113 #En1: Scutellaria barbata #En2: PI3K *KeyWords: inhibits /@<<GADExtractor>> PMID: 28849113 #En1: Scutellaria barbata #En2: PI3K *KeyWords: inhibit /***5
BAN-ZHI-LIAN	Gene_ID:5294	@<<GADExtractor>> PMID: 29052399 #En1: Scutellaria barbata #En2: PI3K *KeyWords: mediating /@<<GADExtractor>> PMID: 29052399 #En1: Scutellaria barbata #En2: PI3K *KeyWords: correlated /@<<GADExtractor>> PMID: 29285087 #En1: Scutellaria barbata #En2: PI3K *KeyWords: inhibits /@<<GADExtractor>> PMID: 28849113 #En1: Scutellaria barbata #En2: PI3K *KeyWords: inhibits /@<<GADExtractor>> PMID: 28849113 #En1: Scutellaria barbata #En2: PI3K *KeyWords: inhibit /***5
BAN-ZHI-LIAN	Gene_ID:5293	@<<GADExtractor>> PMID: 29052399 #En1: Scutellaria barbata #En2: PI3K *KeyWords: mediating /@<<GADExtractor>> PMID: 29052399 #En1: Scutellaria barbata #En2: PI3K *KeyWords: correlated /@<<GADExtractor>> PMID: 29285087 #En1: Scutellaria barbata #En2: PI3K *KeyWords: inhibits /@<<GADExtractor>> PMID: 28849113 #En1: Scutellaria barbata #En2: PI3K *KeyWords: inhibits /@<<GADExtractor>> PMID: 28849113 #En1: Scutellaria barbata #En2: PI3K *KeyWords: inhibit /***5
BAN-ZHI-LIAN	Gene_ID:5295	@<<GADExtractor>> PMID: 29052399 #En1: Scutellaria barbata #En2: PI3K *KeyWords: mediating /@<<GADExtractor>> PMID: 29052399 #En1: Scutellaria barbata #En2: PI3K *KeyWords: correlated /@<<GADExtractor>> PMID: 29285087 #En1: Scutellaria barbata #En2: PI3K *KeyWords: inhibits /@<<GADExtractor>> PMID: 28849113 #En1: Scutellaria barbata #En2: PI3K *KeyWords: inhibits /@<<GADExtractor>> PMID: 28849113 #En1: Scutellaria barbata #En2: PI3K *KeyWords: inhibit /***5
BAN-ZHI-LIAN	Gene_ID:2475	@<<GADExtractor>> PMID: 29052399 #En1: Scutellaria barbata #En2: mTOR *KeyWords: mediating /@<<GADExtractor>> PMID: 29052399 #En1: Scutellaria barbata #En2: mTOR *KeyWords: correlated /***2
BAN-ZHI-LIAN	Gene_ID:406947	@<<GADExtractor>> PMID: 29725352 #En1: Scutellaria barbata #En2: miR-155 *KeyWords: Regulating /@<<GADExtractor>> PMID: 26989427 #En1: Scutellaria barbata #En2: miR-155 *KeyWords: Downregulating /@<<GADExtractor>> PMID: 26989427 #En1: Scutellaria barbata #En2: miR-155 *KeyWords: reduce /***3
BAN-ZHI-LIAN	Gene_ID:3569	@<<GADExtractor>> PMID: 26622533 #En1: Scutellaria barbata #En2: IL-6 *KeyWords: suppressing /***1
BAN-ZHI-LIAN	Gene_ID:6774	@<<GADExtractor>> PMID: 26622533 #En1: Scutellaria barbata #En2: STAT3 *KeyWords: suppressing /@<<GADExtractor>> PMID: 26622533 #En1: Scutellaria barbata #En2: STAT3 *KeyWords: targets /***2
BAN-ZHI-LIAN	Gene_ID:2064	@<<GADExtractor>> PMID: 26137135 #En1: Scutellaria barbata #En2: HER2 *KeyWords: inhibit /***1
BAN-ZHI-LIAN	Gene_ID:7422	@<<GADExtractor>> PMID: 16351792 #En1: Scutellaria barbata #En2: vascular endothelial growth factor *KeyWords: null /@<<GADExtractor>> PMID: 16351792 #En1: Scutellaria barbata #En2: VEGF *KeyWords: null /@<<GADExtractor>> PMID: 16351792 #En1: Scutellaria barbata #En2: VEGF *KeyWords: lower /@<<GADExtractor>> PMID: 16351792 #En1: Scutellaria barbata #En2: VEGF *KeyWords: inhibit /@<<GADExtractor>> PMID: 22331677 #En1: Scutellaria barbata #En2: vascular endothelial growth factor *KeyWords: regulates /@<<GADExtractor>> PMID: 22331677 #En1: Scutellaria barbata #En2: VEGF *KeyWords: regulates /***6
BAN-ZHI-LIAN	Gene_ID:5243	@<<GADExtractor>> PMID: 17457045 #En1: Scutellaria barbata #En2: P-glycoprotein *KeyWords: reverses /***1
BAN-ZHI-LIAN	Gene_ID:5594	@<<GADExtractor>> PMID: 20558270 #En1: Scutellaria barbata #En2: ERK *KeyWords: enhances /***1
BAN-ZHI-LIAN	Gene_ID:2048	@<<GADExtractor>> PMID: 20558270 #En1: Scutellaria barbata #En2: ERK *KeyWords: enhances /***1
BAN-ZHI-LIAN	Gene_ID:2099	@<<GADExtractor>> PMID: 20558270 #En1: Scutellaria barbata #En2: estrogen receptor *KeyWords: enhances /***1
BAN-ZHI-LIAN	Gene_ID:1994	@<<GADExtractor>> PMID: 24945402 #En1: Scutellaria barbata #En2: Hua *KeyWords: null /***1
BAN-ZHI-LIAN	Gene_ID:3479	@<<GADExtractor>> PMID: 15922007 #En1: Scutellaria barbata #En2: IGF-I *KeyWords: null /***1
BAN-ZHI-LIAN	Gene_ID:3565	@<<GADExtractor>> PMID: 30384539 #En1: Scutellaria barbata #En2: IL-4 *KeyWords: induced /***1
BAN-ZHI-LIAN	Gene_ID:3596	@<<GADExtractor>> PMID: 30384539 #En1: Scutellaria barbata #En2: IL-13 *KeyWords: induced /***1
BAN-ZHI-LIAN	Gene_ID:7157	@<<GADExtractor>> PMID: 23354912 #En1: Scutellaria barbata #En2: p53 *KeyWords: induces /***1
BAN-ZHI-LIAN	Gene_ID:6469	@<<GADExtractor>> PMID: 22949805 #En1: Scutellaria barbata #En2: SHH *KeyWords: effective /***1
BAN-ZHI-LIAN	Gene_ID:3091	@<<GADExtractor>> PMID: 22331677 #En1: Scutellaria barbata #En2: HIF-1 *KeyWords: inhibits /@<<GADExtractor>> PMID: 22331677 #En1: Scutellaria barbata #En2: HIF-1 *KeyWords: regulates /***2
BAN-ZHI-LIAN	Gene_ID:29072	@<<GADExtractor>> PMID: 22331677 #En1: Scutellaria barbata #En2: HIF-1 *KeyWords: inhibits /@<<GADExtractor>> PMID: 22331677 #En1: Scutellaria barbata #En2: HIF-1 *KeyWords: regulates /***2
BAN-ZHI-LIAN	Gene_ID:114548	@<<GADExtractor>> PMID: 29493156 #En1: Scutellaria barbata #En2: NLRP3 *KeyWords: prevents /@<<GADExtractor>> PMID: 29493156 #En1: Scutellaria barbata #En2: NLRP3 *KeyWords: null /@<<GADExtractor>> PMID: 29493156 #En1: Scutellaria barbata #En2: NLRP3 *KeyWords: null /***3
BAN-ZHI-LIAN	Gene_ID:7076	@<<GADExtractor>> PMID: 23344202 #En1: Scutellaria barbata #En2: TIMP *KeyWords: inhibit /***1
HAI-SHEN	Gene_ID:6395	@<<GADExtractor>> PMID: 28810632 #En1: sea cucumber #En2: sea *KeyWords: null /@<<GADExtractor>> PMID: 18937312 #En1: sea cucumber #En2: sea *KeyWords: null /@<<GADExtractor>> PMID: 19174693 #En1: sea cucumber #En2: sea *KeyWords: null /@<<GADExtractor>> PMID: 19174693 #En1: sea cucumber #En2: sea *KeyWords: null /@<<GADExtractor>> PMID: 26440226 #En1: sea cucumber #En2: sea *KeyWords: null /@<<GADExtractor>> PMID: 26440226 #En1: Sea cucumber #En2: Sea *KeyWords: null /@<<GADExtractor>> PMID: 26440226 #En1: sea cucumber #En2: sea *KeyWords: null /@<<GADExtractor>> PMID: 26440226 #En1: sea cucumber #En2: sea *KeyWords: null /@<<GADExtractor>> PMID: 26440226 #En1: Sea cucumber #En2: Sea *KeyWords: null /@<<GADExtractor>> PMID: 27852126 #En1: sea cucumber #En2: sea *KeyWords: null /@<<GADExtractor>> PMID: 26000949 #En1: sea cucumber #En2: sea *KeyWords: null /@<<GADExtractor>> PMID: 26000949 #En1: sea cucumber #En2: sea *KeyWords: null /@<<GADExtractor>> PMID: 26000949 #En1: sea cucumber #En2: sea *KeyWords: null /***13
HAI-SHEN	Gene_ID:801	@<<GADExtractor>> PMID: 18937312 #En1: sea cucumber #En2: CAM *KeyWords: null /***1
HAI-SHEN	Gene_ID:79823	@<<GADExtractor>> PMID: 18937312 #En1: sea cucumber #En2: CAM *KeyWords: null /***1
HAI-SHEN	Gene_ID:5406	@<<GADExtractor>> PMID: 26440226 #En1: sea cucumber #En2: pancreatic lipase *KeyWords: exhibit /@<<GADExtractor>> PMID: 26440226 #En1: sea cucumber #En2: pancreatic lipase *KeyWords: investigated /***2
HAI-SHEN	Gene_ID:404677	@<<GADExtractor>> PMID: 22754943 #En1: sea cucumber #En2: CIMT *KeyWords: null /***1
HAI-MA	Gene_ID:6395	@<<GADExtractor>> PMID: 28540223 #En1: sea horse #En2: sea *KeyWords: null /***1
HAI-MA	Gene_ID:23583	@<<GADExtractor>> PMID: 31832727 #En1: Seahorse #En2: FDG *KeyWords: null /@<<GADExtractor>> PMID: 31832727 #En1: Seahorse #En2: FDG *KeyWords: null /***2
HAI-MA	Gene_ID:4512	@<<GADExtractor>> PMID: 27871217 #En1: seahorse #En2: COI *KeyWords: null /@<<GADExtractor>> PMID: 27871217 #En1: seahorse #En2: COI *KeyWords: null /@<<GADExtractor>> PMID: 27871217 #En1: seahorse #En2: COI *KeyWords: null /***3
HAI-MA	Gene_ID:308	@<<GADExtractor>> PMID: 30945068 #En1: Seahorse #En2: Annexin V *KeyWords: null /***1
HAI-MA	Gene_ID:285	@<<GADExtractor>> PMID: 30945068 #En1: Seahorse #En2: Ang II *KeyWords: null /***1
HAI-MA	Gene_ID:738	@<<GADExtractor>> PMID: 30945068 #En1: Seahorse #En2: Ang II *KeyWords: null /***1
HAI-MA	Gene_ID:1406	@<<GADExtractor>> PMID: 12935898 #En1: seahorse #En2: CRD *KeyWords: null /***1
HAI-MA	Gene_ID:4842	@<<GADExtractor>> PMID: 24607683 #En1: Seahorse #En2: NOS *KeyWords: increased /***1
HAI-MA	Gene_ID:4843	@<<GADExtractor>> PMID: 24607683 #En1: Seahorse #En2: NOS *KeyWords: increased /***1
HAI-MA	Gene_ID:627	@<<GADExtractor>> PMID: 31857128 #En1: Seahorse #En2: neurotrophin *KeyWords: restoring /@<<GADExtractor>> PMID: 31857128 #En1: Seahorse #En2: BDNF *KeyWords: reversed /@<<GADExtractor>> PMID: 31857128 #En1: Seahorse #En2: neurotrophin *KeyWords: attenuate /***3
HAI-MA	Gene_ID:3553	@<<GADExtractor>> PMID: 31857128 #En1: Seahorse #En2: IL-1 *KeyWords: reversed /***1
HAI-MA	Gene_ID:3552	@<<GADExtractor>> PMID: 31857128 #En1: Seahorse #En2: IL-1 *KeyWords: reversed /***1
HAI-MA	Gene_ID:27179	@<<GADExtractor>> PMID: 31857128 #En1: Seahorse #En2: IL-1 *KeyWords: reversed /***1
SHI-ZHI-JIA	Gene_ID:6741	@<<GADExtractor>> PMID: 22701282 #En1: Sedum sarmentosum #En2: SSB *KeyWords: null /@<<GADExtractor>> PMID: 31116450 #En1: Sedum sarmentosum #En2: SSB *KeyWords: null /***2
SHI-ZHI-JIA	Gene_ID:8634	@<<GADExtractor>> PMID: 29556137 #En1: Sedum sarmentosum #En2: RTCA *KeyWords: null /@<<GADExtractor>> PMID: 29556137 #En1: Sedum Sarmentosum #En2: RTCA *KeyWords: null /***2
DA-YE-CAI	Gene_ID:23621	@<<GADExtractor>> PMID: 27889245 #En1: Selaginella doederleinii #En2: BACE1 *KeyWords: null /***1
JIANG-NAN-JUAN-BAI	Gene_ID:7167	@<<GADExtractor>> PMID: 31316606 #En1: Selaginella moellendorffii #En2: TIM *KeyWords: null /***1
JUAN-BAI	Gene_ID:5141	@<<GADExtractor>> PMID: 28159622 #En1: Selaginella pulvinata #En2: PDE4 *KeyWords: null /@<<GADExtractor>> PMID: 28159622 #En1: Selaginella pulvinata #En2: PDE4 *KeyWords: null /***2
JUAN-BAI	Gene_ID:5144	@<<GADExtractor>> PMID: 28159622 #En1: Selaginella pulvinata #En2: phosphodiesterase-4D *KeyWords: exhibited /@<<GADExtractor>> PMID: 28159622 #En1: Selaginella pulvinata #En2: PDE4D *KeyWords: exhibited /@<<GADExtractor>> PMID: 28159622 #En1: Selaginella pulvinata #En2: phosphodiesterase-4D *KeyWords: exhibited /@<<GADExtractor>> PMID: 28159622 #En1: Selaginella pulvinata #En2: PDE4D *KeyWords: exhibited /***4
ZHONG-HUA-JUAN-BAI	Gene_ID:3291	@<<GADExtractor>> PMID: 31324010 #En1: Selaginella sinensis #En2: AME *KeyWords: null /***1
JUAN-BAI	Gene_ID:6783	@<<GADExtractor>> PMID: 17113737 #En1: Selaginella tamariscina #En2: STE *KeyWords: null /***1
KU-XING-REN	Gene_ID:9188	@<<GADExtractor>> PMID: 25102700 #En1: Semen Armeniacae Amarum #En2: Gua *KeyWords: null /@<<GADExtractor>> PMID: 25102700 #En1: Semen Armeniacae Amarum #En2: Gua *KeyWords: null /***2
KU-XING-REN	Gene_ID:5972	@<<GADExtractor>> PMID: 22462235 #En1: Semen Armeniacae Amarum #En2: Ren *KeyWords: null /***1
CAO-JUE-MING	Gene_ID:4681	@<<GADExtractor>> PMID: 28356117 #En1: Semen Cassiae #En2: Dan *KeyWords: null /***1
SI-TU-ZI	Gene_ID:7299	@<<GADExtractor>> PMID: 24746484 #En1: Semen cuscutae #En2: tyrosinase *KeyWords: examining /@<<GADExtractor>> PMID: 24746484 #En1: Semen cuscutae #En2: tyrosinase *KeyWords: examining /@<<GADExtractor>> PMID: 24746484 #En1: Semen cuscutae #En2: tyrosinase *KeyWords: examining /***3
SI-TU-ZI	Gene_ID:11261	@<<GADExtractor>> PMID: 26986137 #En1: Semen Cuscutae #En2: CHP *KeyWords: null /@<<GADExtractor>> PMID: 26986137 #En1: Semen Cuscutae #En2: CHP *KeyWords: used /***2
SI-TU-ZI	Gene_ID:4129	@<<GADExtractor>> PMID: 25206603 #En1: Semen Cuscutae #En2: monoamine oxidase-B *KeyWords: (Desertliving /***1
SI-TU-ZI	Gene_ID:627	@<<GADExtractor>> PMID: 25206603 #En1: Semen Cuscutae #En2: brain-derived neurotrophic factor *KeyWords: null /@<<GADExtractor>> PMID: 25206603 #En1: Semen Cuscutae #En2: brain-derived neurotrophic factor *KeyWords: null /***2
SI-TU-ZI	Gene_ID:2668	@<<GADExtractor>> PMID: 25206603 #En1: Semen Cuscutae #En2: glial cell line-derived neurotrophic factor *KeyWords: null /***1
SI-TU-ZI	Gene_ID:367	@<<GADExtractor>> PMID: 18640256 #En1: Semen cuscutae #En2: androgen receptor *KeyWords: reverse /@<<GADExtractor>> PMID: 18640256 #En1: Semen cuscutae #En2: androgen receptor *KeyWords: null /***2
SI-TU-ZI	Gene_ID:5111	@<<GADExtractor>> PMID: 19260287 #En1: Semen cuscutae #En2: PCNA *KeyWords: null /***1
SI-TU-ZI	Gene_ID:1839	@<<GADExtractor>> PMID: 19260287 #En1: Semen cuscutae #En2: HB-EGF *KeyWords: null /***1
SI-TU-ZI	Gene_ID:2335	@<<GADExtractor>> PMID: 16334729 #En1: Semen Cuscutae #En2: fibronectin *KeyWords: enhance /***1
QIAN-JIN-ZI-SHUANG	Gene_ID:359	@<<GADExtractor>> PMID: 30033405 #En1: Semen Euphorbiae Pulveratum #En2: AQP2 *KeyWords: null /@<<GADExtractor>> PMID: 30033405 #En1: semen Euphorbiae Pulveratum #En2: AQP2 *KeyWords: null /@<<GADExtractor>> PMID: 30033405 #En1: semen Euphorbiae Pulveratum #En2: AQP2 *KeyWords: null /***3
QIAN-JIN-ZI-SHUANG	Gene_ID:361	@<<GADExtractor>> PMID: 30033405 #En1: Semen Euphorbiae Pulveratum #En2: AQP4 *KeyWords: null /***1
QIAN-JIN-ZI-SHUANG	Gene_ID:5364	@<<GADExtractor>> PMID: 29692685 #En1: Semen Euphorbiae Pulveratum #En2: SEP *KeyWords: null /***1
QIAN-JIN-ZI-SHUANG	Gene_ID:6414	@<<GADExtractor>> PMID: 29692685 #En1: Semen Euphorbiae Pulveratum #En2: SEP *KeyWords: null /***1
GUA-LOU-ZI	Gene_ID:9188	@<<GADExtractor>> PMID: 25102700 #En1: Semen Trichosanthis #En2: Gua *KeyWords: null /***1
QIAN-LI-GUANG	Gene_ID:10855	@<<GADExtractor>> PMID: 19918941 #En1: Senecio scandens #En2: HPA *KeyWords: null /***1
QIAN-LI-GUANG	Gene_ID:5979	@<<GADExtractor>> PMID: 18022416 #En1: Senecio scandens #En2: RET *KeyWords: null /***1
OU-ZHOU-QIAN-LI-GUANG	Gene_ID:836	@<<GADExtractor>> PMID: 18586292 #En1: Senecio vulgaris #En2: caspase-3 *KeyWords: induced /***1
OU-ZHOU-QIAN-LI-GUANG	Gene_ID:598	@<<GADExtractor>> PMID: 18586292 #En1: Senecio vulgaris #En2: Bcl-xL *KeyWords: decreased /***1
MA-YOU	Gene_ID:51497	@<<GADExtractor>> PMID: 15879017 #En1: sesame oil #En2: TH1 *KeyWords: resulted /***1
MA-YOU	Gene_ID:22937	@<<GADExtractor>> PMID: 24680904 #En1: sesame oil #En2: SCAP *KeyWords: null /***1
MA-YOU	Gene_ID:8788	@<<GADExtractor>> PMID: 29163181 #En1: sesame oil #En2: Dlk1 *KeyWords: null /@<<GADExtractor>> PMID: 29163181 #En1: sesame oil #En2: Dlk1 *KeyWords: higher /***2
MA-YOU	Gene_ID:4513	@<<GADExtractor>> PMID: 29163181 #En1: sesame oil #En2: COX-2 *KeyWords: higher /***1
MA-YOU	Gene_ID:2475	@<<GADExtractor>> PMID: 17285359 #En1: sesame oil #En2: FRAP *KeyWords: had /***1
BAI-ZHI-MA	Gene_ID:81502	@<<GADExtractor>> PMID: 28275210 #En1: Sesamum indicum #En2: spp *KeyWords: null /@<<GADExtractor>> PMID: 28275210 #En1: Sesamum indicum #En2: spp *KeyWords: null /@<<GADExtractor>> PMID: 28275210 #En1: Sesamum indicum #En2: spp *KeyWords: null /@<<GADExtractor>> PMID: 28275210 #En1: Sesamum indicum #En2: spp *KeyWords: null /@<<GADExtractor>> PMID: 28275210 #En1: Sesamum indicum #En2: spp *KeyWords: null /@<<GADExtractor>> PMID: 28275210 #En1: Sesamum indicum #En2: spp *KeyWords: null /***6
XI-XIAN	Gene_ID:11261	@<<GADExtractor>> PMID: 29720145 #En1: Siegesbeckia orientalis #En2: ChP *KeyWords: included /***1
XI-XIAN	Gene_ID:3661	@<<GADExtractor>> PMID: 30012916 #En1: Siegesbeckia orientalis #En2: IRF3 *KeyWords: regulated /***1
XI-XIAN	Gene_ID:3664	@<<GADExtractor>> PMID: 30012916 #En1: Siegesbeckia orientalis #En2: LPS *KeyWords: regulated /***1
XI-XIAN	Gene_ID:181	@<<GADExtractor>> PMID: 27519711 #En1: Siegesbeckia orientalis #En2: ART *KeyWords: null /***1
SHUI-FEI-JI	Gene_ID:8856	@<<GADExtractor>> PMID: 21524698 #En1: Silybum marianum #En2: PXR *KeyWords: trans-activate /***1
SHUI-FEI-JI	Gene_ID:5266	@<<GADExtractor>> PMID: 15925261 #En1: Silybum marianum #En2: ESI *KeyWords: null /@<<GADExtractor>> PMID: 15925261 #En1: Silybum marianum #En2: ESI *KeyWords: null /@<<GADExtractor>> PMID: 15925261 #En1: Silybum marianum #En2: ESI *KeyWords: null /@<<GADExtractor>> PMID: 15925261 #En1: Silybum marianum #En2: ESI *KeyWords: null /***4
SHUI-FEI-JI	Gene_ID:173	@<<GADExtractor>> PMID: 31118972 #En1: Silybum marianum #En2: ALF *KeyWords: null /***1
SHUI-FEI-JI	Gene_ID:81502	@<<GADExtractor>> PMID: 23653088 #En1: Silybum marianum #En2: spp *KeyWords: null /***1
QING-FENG-TENG	Gene_ID:4512	@<<GADExtractor>> PMID: 15139149 #En1: Sinomenium acutum #En2: COX-1 *KeyWords: null /@<<GADExtractor>> PMID: 15139149 #En1: Sinomenium acutum #En2: COX-1 *KeyWords: null /***2
QING-FENG-TENG	Gene_ID:4513	@<<GADExtractor>> PMID: 15139149 #En1: Sinomenium acutum #En2: COX-2 *KeyWords: null /@<<GADExtractor>> PMID: 15139149 #En1: Sinomenium acutum #En2: COX-2 *KeyWords: null /***2
LUO-HAN-GUO	Gene_ID:875	@<<GADExtractor>> PMID: 29192442 #En1: Siraitia grosvenorii #En2: CBS *KeyWords: null /***1
LUO-HAN-GUO	Gene_ID:28982	@<<GADExtractor>> PMID: 21847918 #En1: Siraitia grosvenorii #En2: PCA *KeyWords: null /@<<GADExtractor>> PMID: 21847918 #En1: Siraitia grosvenorii #En2: PCA *KeyWords: null /***2
LUO-HAN-GUO	Gene_ID:559	@<<GADExtractor>> PMID: 21847918 #En1: Siraitia grosvenorii #En2: PCA *KeyWords: null /@<<GADExtractor>> PMID: 21847918 #En1: Siraitia grosvenorii #En2: PCA *KeyWords: null /***2
LUO-HAN-GUO	Gene_ID:2222	@<<GADExtractor>> PMID: 28303229 #En1: Siraitia grosvenorii #En2: squalene synthase *KeyWords: null /***1
BA-QIA	Gene_ID:1593	@<<GADExtractor>> PMID: 24137319 #En1: Smilax china #En2: CTX *KeyWords: cultured /***1
BA-QIA	Gene_ID:7099	@<<GADExtractor>> PMID: 32222576 #En1: Smilax china #En2: TLR-4 *KeyWords: inhibits /***1
BA-QIA	Gene_ID:6647	@<<GADExtractor>> PMID: 31602890 #En1: Smilax china #En2: SOD *KeyWords: established /***1
BA-QIA	Gene_ID:3569	@<<GADExtractor>> PMID: 31602890 #En1: Smilax china #En2: IL-6 *KeyWords: established /***1
TU-FU-LING	Gene_ID:4864	@<<GADExtractor>> PMID: 31544233 #En1: Smilax glabra #En2: NPC *KeyWords: null /***1
TU-FU-LING	Gene_ID:6262	@<<GADExtractor>> PMID: 25926285 #En1: Smilax glabra #En2: RyR2 *KeyWords: null /***1
TU-FU-LING	Gene_ID:183	@<<GADExtractor>> PMID: 25926285 #En1: Smilax glabra #En2: angiotensin II *KeyWords: null /***1
TU-FU-LING	Gene_ID:406991	@<<GADExtractor>> PMID: 30304552 #En1: Smilax glabra #En2: miR-21 *KeyWords: inhibits /***1
TU-FU-LING	Gene_ID:5728	@<<GADExtractor>> PMID: 30304552 #En1: Smilax glabra #En2: PTEN *KeyWords: inhibits /***1
TU-FU-LING	Gene_ID:173	@<<GADExtractor>> PMID: 2364464 #En1: Smilax glabra #En2: Alba *KeyWords: null /***1
NIU-WEI-CAI	Gene_ID:6611	@<<GADExtractor>> PMID: 25617746 #En1: Smilax riparia #En2: SRS *KeyWords: saponins /***1
SHE-DAN-ZHI	Gene_ID:5266	@<<GADExtractor>> PMID: 27760405 #En1: snake bile #En2: ESI *KeyWords: applied /@<<GADExtractor>> PMID: 27760405 #En1: snake bile #En2: ESI *KeyWords: null /***2
MANG-XIAO	Gene_ID:4359	@<<GADExtractor>> PMID: 31687082 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 29538417 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 21367960 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 29361151 #En1: sodium sulfate #En2: DSS *KeyWords: led /@<<GADExtractor>> PMID: 29740735 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 30551499 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 30551499 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 30881446 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 21516492 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 32058214 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 25849732 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 27452656 #En1: sodium sulfate #En2: DSS *KeyWords: null /***12
MANG-XIAO	Gene_ID:5376	@<<GADExtractor>> PMID: 31687082 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 29538417 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 21367960 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 29361151 #En1: sodium sulfate #En2: DSS *KeyWords: led /@<<GADExtractor>> PMID: 29740735 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 30551499 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 30551499 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 30881446 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 21516492 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 32058214 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 25849732 #En1: sodium sulfate #En2: DSS *KeyWords: null /@<<GADExtractor>> PMID: 27452656 #En1: sodium sulfate #En2: DSS *KeyWords: null /***12
