AI-TANG	MESH:D011470	0 @@PMID: 26137029 #En1: Ai Tang #En2: benign prostatic hyperplasia *KeyWords: null/count: 1
JIAO-TAI-WAN	MESH:D007249	0 @@PMID: 31843572 #En1: Jiao-tai-wan #En2: systemic inflammation *KeyWords: treat/1 @@PMID: 31843572 #En1: Jiao-tai-wan #En2: systemic inflammation *KeyWords: plays/2 @@PMID: 31843572 #En1: Jiao-tai-wan #En2: systemic inflammation *KeyWords: treat/3 @@PMID: 31843572 #En1: Jiao-tai-wan #En2: systemic inflammation *KeyWords: plays/count: 4
JIAO-TAI-WAN	MESH:D009103	0 @@PMID: 29577358 #En1: Jiao-Tai-Wan #En2: LC-MS/MS *KeyWords: null/count: 1
JIA-WEI-SHENG-MAI-SAN	MESH:D015427	0 @@PMID: 21141503 #En1: Jiawei Shengmai San #En2: ischemia reperfusion injury *KeyWords: null/count: 1
JIA-WEI-SHEN-QI-WAN	MESH:D002534	0 @@PMID: 28565820 #En1: Jiawei Shenqi-wan #En2: neonatal hypoxic-ischemia *KeyWords: associated/count: 1
JIA-WEI-SHEN-QI-WAN	MESH:D002547	0 @@PMID: 28565820 #En1: Jiawei Shenqi-wan #En2: cerebral palsy *KeyWords: null/count: 1
JIAWEISUANZAOREN DECOCTION	MESH:D007319	0 @@PMID: 32089719 #En1: Jiawei Suanzaoren Decoction #En2: Chronic Insomnia *KeyWords: null/count: 1
JIA-WEI-XIAO-YAO-SAN	MESH:D013160	0 @@PMID: 16529690 #En1: Jiawei Xiaoyaosan #En2: spleen deficiency *KeyWords: null/1 @@PMID: 16529690 #En1: Jiawei Xiaoyaosan #En2: deficiency of spleen *KeyWords: null/count: 2
JIA-WEI-XIAO-YAO-SAN	MESH:D013272	0 @@PMID: 16529690 #En1: Jiawei Xiaoyaosan #En2: excess of stomach heat *KeyWords: null/count: 1
JIA-WEI-GUI-PI-TANG	MESH:D000544	0 @@PMID: 31217803 #En1: Jia-Wei-Gui-Pi-Tang #En2: AD *KeyWords: null/1 @@PMID: 31217803 #En1: Jia-Wei-Gui-Pi-Tang #En2: AD *KeyWords: null/count: 2
JIA-WEI-SI-NI-SAN	MESH:D006509	0 @@PMID: 16610037 #En1: jiaweisinisan #En2: hepatitis B virus *KeyWords: null/1 @@PMID: 16610037 #En1: jiaweisinisan #En2: hepatitis B virus *KeyWords: null/2 @@PMID: 16610037 #En1: jiaweisinisan #En2: HBV *KeyWords: null/count: 3
JIA-WEI-SI-NI-SAN	MESH:D013272	0 @@PMID: 23353166 #En1: Jiaweisinisan #En2: gastric mucosal *KeyWords: null/1 @@PMID: 23353166 #En1: Jiaweisinisan #En2: gastric mucosal *KeyWords: null/2 @@PMID: 24490492 #En1: Jiaweisinisan #En2: gastric tissue *KeyWords: null/3 @@PMID: 24490492 #En1: Jiaweisinisan #En2: gastric tissue *KeyWords: null/4 @@PMID: 23353166 #En1: Jiaweisinisan #En2: gastric mucosal *KeyWords: null/5 @@PMID: 23353166 #En1: Jiaweisinisan #En2: gastric mucosal *KeyWords: null/count: 6
JIA-WEI-SI-NI-SAN	MESH:D005767	0 @@PMID: 23353166 #En1: Jiaweisinisan #En2: gastrointestinal dysfunction *KeyWords: elucidate/1 @@PMID: 23353166 #En1: Jiaweisinisan #En2: gastrointestinal dysfunction *KeyWords: elucidate/count: 2
JIA-WEI-SI-NI-SAN	MESH:D008607	0 @@PMID: 24490492 #En1: Jiaweisinisan #En2: mental stress *KeyWords: null/1 @@PMID: 24490492 #En1: Jiaweisinisan #En2: mental stress *KeyWords: null/count: 2
JIA-WEI-SI-NI-SAN	MESH:D007029	0 @@PMID: 25206403 #En1: Jiaweisinisan #En2: hypothalamus-pituitary-adrenal gland axis hyperactivity *KeyWords: inhibit/1 @@PMID: 25206403 #En1: Jiaweisinisan #En2: hypothalamus-pituitary-adrenal gland axis hyperactivity *KeyWords: inhibit/count: 2
JIA-WEI-XIAO-YAO-SAN	MESH:D001008	0 @@PMID: 25456420 #En1: Jiaweixiaoyaosan #En2: anxiety disorder *KeyWords: null/1 @@PMID: 11669460 #En1: Jia-wei-xiao-yao-san #En2: menopausal anxiety *KeyWords: null/count: 2
JIA-WEI-XIAO-YAO-SAN	MESH:C538139	0 @@PMID: 11669460 #En1: Jia-wei-xiao-yao-san #En2: SI *KeyWords: null/count: 1
JIA-WEI-XIAO-YAO-SAN	MESH:D002549	0 @@PMID: 24734104 #En1: Jia-Wei-Xiao-Yao-San #En2: Hedyotis diffusa *KeyWords: null/1 @@PMID: 29234362 #En1: Jia-Wei-Xiao-Yao-San #En2: Hedyotis diffusa *KeyWords: null/2 @@PMID: 24734104 #En1: Jia-Wei-Xiao-Yao-San #En2: Hedyotis diffusa *KeyWords: null/count: 3
JIA-WEI-XIAO-YAO-SAN	MESH:D030342	0 @@PMID: 24995353 #En1: Jia-wei-xiao-yao-san #En2: neuropsychological disorders *KeyWords: used/count: 1
JIA-WEI-XIAO-YAO-SAN	MESH:D009369	0 @@PMID: 25861367 #En1: Jia-Wei-Xiao-Yao-San #En2: cancer *KeyWords: null/1 @@PMID: 29703390 #En1: Jia-Wei-Xiao-Yao-San #En2: cancer *KeyWords: null/2 @@PMID: 25861367 #En1: Jia-Wei-Xiao-Yao-San #En2: cancer *KeyWords: null/count: 3
JIA-WEI-XIAO-YAO-SAN	MESH:D003704	0 @@PMID: 28356117 #En1: Jia-Wei-Xiao-Yao-San #En2: dementia *KeyWords: associated/1 @@PMID: 30681554 #En1: Jia-Wei-Xiao-Yao-San #En2: dementia *KeyWords: null/2 @@PMID: 30681554 #En1: Jia-Wei-Xiao-Yao-San #En2: dementia *KeyWords: null/3 @@PMID: 30681554 #En1: Jia-Wei-Xiao-Yao-San #En2: dementia *KeyWords: null/count: 4
JIA-WEI-XIAO-YAO-SAN	MESH:D001943	0 @@PMID: 29234362 #En1: Jia-Wei-Xiao-Yao-San #En2: breast cancer *KeyWords: effective/1 @@PMID: 22685488 #En1: Jia-wei-xiao-yao-san #En2: breast cancer *KeyWords: treating/2 @@PMID: 24525674 #En1: Jia-Wei-Xiao-Yao-San #En2: Breast Cancer *KeyWords: null/3 @@PMID: 24525674 #En1: Jia-Wei-Xiao-Yao-San #En2: breast cancer *KeyWords: coprescribed/count: 4
JIA-WEI-XIAO-YAO-SAN	MESH:D008607	0 @@PMID: 30681554 #En1: Jia-Wei-Xiao-Yao-San #En2: mental and nervous system disorders *KeyWords: prescribed/count: 1
JIA-WEI-XIAO-YAO-SAN	MESH:D015179	0 @@PMID: 24945402 #En1: Jia-wei-xiao-yao-san #En2: colon cancer *KeyWords: prescribed/count: 1
JIA-WEI-XIAO-YAO-SAN	MESH:D008881	0 @@PMID: 24389028 #En1: Jia-Wei-Xiao-Yao-San #En2: migraine *KeyWords: treating/count: 1
JIA-WEI-XIAO-YAO-SAN	MESH:D051437	0 @@PMID: 26359806 #En1: Jia-Wei-Xiao-Yao-San #En2: renal failure *KeyWords: retard/count: 1
JIA-WEI-XIAO-YAO-SAN	MESH:D019694	0 @@PMID: 26277491 #En1: Jia-Wei-Xiao-Yao-San #En2: chronic hepatitis B *KeyWords: null/count: 1
JIE-DU-TANG	MESH:D002545	0 @@PMID: 15376392 #En1: jie du tang #En2: cerebral ischemia *KeyWords: null/1 @@PMID: 15376392 #En1: Jie Du Tang #En2: cerebral ischemia *KeyWords: null/2 @@PMID: 15376392 #En1: jie du tang #En2: cerebral ischemia *KeyWords: null/3 @@PMID: 15376392 #En1: Jie Du Tang #En2: cerebral ischemia *KeyWords: null/4 @@PMID: 22387241 #En1: Jie-Du-Tang #En2: cerebral ischemia *KeyWords: treat/5 @@PMID: 24367386 #En1: Jie-Du-Tang #En2: cerebral ischemia *KeyWords: employed/6 @@PMID: 24671102 #En1: Jie-Du-Tang #En2: cerebral ischemia *KeyWords: treat/7 @@PMID: 24671102 #En1: Jie-Du-Tang #En2: cerebral ischemia *KeyWords: treat/8 @@PMID: 24367386 #En1: Jie-Du-Tang #En2: cerebral ischemia *KeyWords: employed/9 @@PMID: 22387241 #En1: Jie-Du-Tang #En2: cerebral ischemia *KeyWords: treat/10 @@PMID: 24751364 #En1: Jie-Du-Tang #En2: cerebral ischemia *KeyWords: null/11 @@PMID: 11090993 #En1: Jie-Du-Tang #En2: cerebral ischemia *KeyWords: null/12 @@PMID: 11090993 #En1: Jie-Du-Tang #En2: cerebral ischemia *KeyWords: induced/13 @@PMID: 24707870 #En1: Jie-Du-Tang #En2: cerebral ischemia *KeyWords: null/count: 14
JIEDUCAPSULE	MESH:D006965	0 @@PMID: 29963306 #En1: Jiedu Capsule #En2: hyperplasia *KeyWords: null/count: 1
JIEDUCAPSULE	MESH:D001943	0 @@PMID: 29963306 #En1: Jiedu Capsule #En2: breast cancer *KeyWords: demonstrated/count: 1
JIEDUCAPSULE	MESH:D006528	0 @@PMID: 29710492 #En1: Jiedu Capsule #En2: hepatocellular carcinoma *KeyWords: enhances/1 @@PMID: 29710492 #En1: Jiedu Capsule #En2: hepatocellular carcinoma *KeyWords: suppress/count: 2
JIEDUCAPSULE	MESH:D055371	0 @@PMID: 24647112 #En1: Jiedu Capsule #En2: acute lung injury *KeyWords: null/1 @@PMID: 24647112 #En1: Jiedu Capsule #En2: acute lung injury *KeyWords: null/2 @@PMID: 24647112 #En1: Jiedu Capsule #En2: acute lung injury *KeyWords: increase/count: 3
JIEDUCAPSULE	MESH:D007249	0 @@PMID: 24647112 #En1: Jiedu Capsule #En2: inflammation *KeyWords: null/count: 1
JIEDUCAPSULE	MESH:D055370	0 @@PMID: 24647112 #En1: Jiedu Capsule #En2: lung injury *KeyWords: alleviate/count: 1
JIEDUCAPSULE	MESH:D012141	0 @@PMID: 31148270 #En1: Jiedu capsule #En2: acute upper respiratory tract infections *KeyWords: used/count: 1
JIEDUCAPSULE	MESH:D003928	0 @@PMID: 32029775 #En1: Jiedu capsule #En2: diabetic nephropathy *KeyWords: null/1 @@PMID: 32029775 #En1: Jiedu capsule #En2: diabetic nephropathy *KeyWords: used/count: 2
JIE-DU-SAN	MESH:D002277	0 @@PMID: 24273982 #En1: Jiedu san #En2: carcinoma *KeyWords: intervened/1 @@PMID: 24273982 #En1: Jiedu San #En2: carcinoma *KeyWords: null/2 @@PMID: 24273982 #En1: Jiedu san #En2: carcinoma *KeyWords: intervened/3 @@PMID: 24273982 #En1: Jiedu San #En2: carcinoma *KeyWords: null/count: 4
JIE-DU-SAN	MESH:D015179	0 @@PMID: 24273982 #En1: Jiedu san #En2: invasion of colon cancer *KeyWords: inhibited/1 @@PMID: 24273982 #En1: Jiedu San #En2: colon cancer *KeyWords: consisting/2 @@PMID: 30356400 #En1: Jiedu San #En2: Invasion of Colon Cancer *KeyWords: Inhibits/3 @@PMID: 30356400 #En1: Jiedu San #En2: colorectal cancer *KeyWords: used/4 @@PMID: 30356400 #En1: Jiedu San #En2: CRC *KeyWords: used/5 @@PMID: 30356400 #En1: Jiedu San #En2: colon cancer *KeyWords: null/6 @@PMID: 31341488 #En1: Jiedu San #En2: Metastasis of Colorectal Cancer *KeyWords: Inhibits/7 @@PMID: 31772677 #En1: Jiedu San #En2: Metastasis of Colon Cancer via AKT *KeyWords: Inhibits/8 @@PMID: 31772677 #En1: Jiedu San #En2: metastasis of colon cancer *KeyWords: reported/9 @@PMID: 30356400 #En1: Jiedu San #En2: Invasion of Colon Cancer *KeyWords: Inhibits/10 @@PMID: 30356400 #En1: Jiedu San #En2: colorectal cancer *KeyWords: used/11 @@PMID: 30356400 #En1: Jiedu San #En2: CRC *KeyWords: used/12 @@PMID: 30356400 #En1: Jiedu San #En2: colon cancer *KeyWords: null/13 @@PMID: 31341488 #En1: Jiedu San #En2: Metastasis of Colorectal Cancer *KeyWords: Inhibits/14 @@PMID: 24273982 #En1: Jiedu san #En2: invasion of colon cancer *KeyWords: inhibited/15 @@PMID: 24273982 #En1: Jiedu San #En2: colon cancer *KeyWords: consisting/16 @@PMID: 31772677 #En1: Jiedu San #En2: Metastasis of Colon Cancer via AKT *KeyWords: Inhibits/17 @@PMID: 31772677 #En1: Jiedu San #En2: metastasis of colon cancer *KeyWords: reported/count: 18
JIE-DU-SAN	MESH:D005770	0 @@PMID: 30356400 #En1: Jiedu San #En2: gastrointestinal cancer *KeyWords: used/1 @@PMID: 30356400 #En1: Jiedu San #En2: gastrointestinal cancer *KeyWords: used/count: 2
JIE-DU-SAN	MESH:D006528	0 @@PMID: 32186020 #En1: Jiedu San #En2: hepatocellular carcinoma *KeyWords: null/1 @@PMID: 32186020 #En1: Jiedu San #En2: hepatocellular carcinoma *KeyWords: null/2 @@PMID: 32186020 #En1: Jiedu San #En2: hepatocellular carcinoma *KeyWords: null/3 @@PMID: 32186020 #En1: Jiedu San #En2: hepatocellular carcinoma *KeyWords: null/4 @@PMID: 30876428 #En1: Jiedu San #En2: liver cancer *KeyWords: null/count: 5
JIE-DU-SAN	MESH:D016609	0 @@PMID: 29338725 #En1: Jie-Du San #En2: hepatocarcinoma treatment *KeyWords: null/1 @@PMID: 29338725 #En1: Jie-Du San #En2: hepatocarcinoma treatment *KeyWords: null/count: 2
JIEDUSANGEN DECOCTION	MESH:D015179	0 @@PMID: 30356400 #En1: Jiedu Sangen Decoction #En2: Invasion of Colon Cancer *KeyWords: Inhibits/1 @@PMID: 30356400 #En1: Jiedu Sangen Decoction #En2: colorectal cancer *KeyWords: used/2 @@PMID: 30356400 #En1: Jiedu Sangen Decoction #En2: CRC *KeyWords: used/3 @@PMID: 31341488 #En1: Jiedu Sangen Decoction #En2: Metastasis of Colorectal Cancer *KeyWords: Inhibits/4 @@PMID: 24273982 #En1: Jiedu Sangen Decoction #En2: colon cancer *KeyWords: consisting/5 @@PMID: 31772677 #En1: Jiedu Sangen Decoction #En2: Metastasis of Colon Cancer via AKT *KeyWords: Inhibits/6 @@PMID: 31772677 #En1: Jiedu Sangen Decoction #En2: metastasis of colon cancer *KeyWords: reported/count: 7
JIEDUSANGEN DECOCTION	MESH:D005770	0 @@PMID: 30356400 #En1: Jiedu Sangen Decoction #En2: gastrointestinal cancer *KeyWords: used/count: 1
JIEDUSANGEN DECOCTION	MESH:D002277	0 @@PMID: 24273982 #En1: Jiedu Sangen Decoction #En2: carcinoma *KeyWords: null/count: 1
JIEDUTABLET	MESH:D014069	0 @@PMID: 23583735 #En1: Jiedu Tablet #En2: acute tonsillitis *KeyWords: treating/1 @@PMID: 24685585 #En1: Jiedu Tablet #En2: acute tonsillitis *KeyWords: treating/count: 2
JIEDUTABLET	MESH:D010612	0 @@PMID: 23583735 #En1: Jiedu Tablet #En2: pharyngitis *KeyWords: treating/1 @@PMID: 24685585 #En1: Jiedu Tablet #En2: pharyngitis *KeyWords: treating/count: 2
JIEDUTABLET	MESH:D010518	0 @@PMID: 23583735 #En1: Jiedu Tablet #En2: periodontitis *KeyWords: treating/1 @@PMID: 24685585 #En1: Jiedu Tablet #En2: periodontitis *KeyWords: treating/count: 2
JIE-DU-TANG	MESH:D006509	0 @@PMID: 11279742 #En1: Jiedu Tang #En2: HBV *KeyWords: showed/count: 1
JIE-DU-TANG	MESH:D002318	0 @@PMID: 27916588 #En1: jiedu-tang #En2: cardiovascular diseases *KeyWords: used/1 @@PMID: 27916588 #En1: jiedu-tang #En2: cardiovascular diseases *KeyWords: used/2 @@PMID: 21856396 #En1: Jie-Du-Tang #En2: cardiovascular diseases *KeyWords: used/count: 3
JIE-DU-TANG	MESH:D009101	0 @@PMID: 15626742 #En1: Jie-Du-Tang #En2: multiple myeloma *KeyWords: null/1 @@PMID: 15626742 #En1: Jie-Du-Tang #En2: myeloma *KeyWords: null/count: 2
JIE-DU-TANG	MESH:D009369	0 @@PMID: 18522681 #En1: jie-du-tang #En2: cancer *KeyWords: null/1 @@PMID: 18522681 #En1: jie-du-tang #En2: cancer *KeyWords: null/count: 2
JIE-DU-TANG	MESH:D008659	0 @@PMID: 18692559 #En1: Jie-Du-Tang #En2: metabolic syndrome *KeyWords: inhibits/1 @@PMID: 23840732 #En1: jie-du-tang #En2: metabolic disorder *KeyWords: protects/2 @@PMID: 23840732 #En1: jie-du-tang #En2: metabolic syndrome *KeyWords: shown/3 @@PMID: 18692559 #En1: Jie-Du-Tang #En2: metabolic syndrome *KeyWords: inhibits/4 @@PMID: 23840732 #En1: jie-du-tang #En2: metabolic disorder *KeyWords: protects/5 @@PMID: 23840732 #En1: jie-du-tang #En2: metabolic syndrome *KeyWords: shown/count: 6
JIE-DU-TANG	MESH:D017889	0 @@PMID: 20035647 #En1: jie-du-tang #En2: XFS *KeyWords: null/count: 1
JIE-DU-TANG	MESH:D009103	0 @@PMID: 23840732 #En1: jie-du-tang #En2: MS *KeyWords: shown/1 @@PMID: 23840732 #En1: jie-du-tang #En2: MS *KeyWords: shown/count: 2
JIE-DU-TANG	MESH:D012871	0 @@PMID: 31075381 #En1: Jie-Du-Tang #En2: dermatitis-like skin dysfunction *KeyWords: null/1 @@PMID: 31075381 #En1: Jie-Du-Tang #En2: dermatitis-like skin dysfunction *KeyWords: null/count: 2
JIE-DU-TANG	MESH:D000544	0 @@PMID: 31075381 #En1: Jie-Du-Tang #En2: AD disorder *KeyWords: shown/1 @@PMID: 31075381 #En1: Jie-Du-Tang #En2: AD disorder *KeyWords: shown/2 @@PMID: 21856396 #En1: Jie-Du-Tang #En2: Alzheimer disease *KeyWords: used/count: 3
JIE-DU-TANG	MESH:D001168	0 @@PMID: 24709313 #En1: Jie-Du-Tang #En2: arthritis *KeyWords: null/1 @@PMID: 24709313 #En1: Jie-Du-Tang #En2: arthritis *KeyWords: null/2 @@PMID: 23533484 #En1: jie-du-tang #En2: arthritis *KeyWords: null/3 @@PMID: 24212076 #En1: Jie-Du-Tang #En2: arthritis *KeyWords: null/count: 4
JIE-DU-TANG	MESH:D005756	0 @@PMID: 24709313 #En1: Jie-Du-Tang #En2: gastritis *KeyWords: known/1 @@PMID: 10617076 #En1: Jie-Du-Tang #En2: gastritis *KeyWords: null/count: 2
JIE-DU-TANG	MESH:D003872	0 @@PMID: 24709313 #En1: Jie-Du-Tang #En2: dermatitis *KeyWords: known/count: 1
JIE-DU-TANG	MESH:D003093	0 @@PMID: 24709313 #En1: Jie-Du-Tang #En2: ulcerative colitis *KeyWords: known/count: 1
JIE-DU-TANG	MESH:D020244	0 @@PMID: 23628154 #En1: Jie-Du-Tang #En2: Middle cerebral artery *KeyWords: is/count: 1
JIE-DU-TANG	MESH:D005767	0 @@PMID: 21856396 #En1: Jie-Du-Tang #En2: gastrointestinal disorders *KeyWords: used/count: 1
JIE-DU-TANG	MESH:D013272	0 @@PMID: 10617076 #En1: Jie-Du-Tang #En2: acute gastric mucosal lesions *KeyWords: null/1 @@PMID: 10617076 #En1: Jie-Du-Tang #En2: acute gastric mucosal lesions *KeyWords: null/count: 2
JIE-DU-TANG	MESH:D013276	0 @@PMID: 10617076 #En1: Jie-Du-Tang #En2: gastric ulcers *KeyWords: null/count: 1
JIE-DU-TANG	MESH:D003924	0 @@PMID: 24653519 #En1: jie-du-tang #En2: type 2 diabetes mellitus *KeyWords: null/count: 1
JIE-DU-TANG	MESH:D003920	0 @@PMID: 24653519 #En1: Jie-Du-Tang #En2: diabetic *KeyWords: used/count: 1
JIE-DU-TANG	MESH:D008107	0 @@PMID: 8982434 #En1: Jie-Du-Tang #En2: liver injuries *KeyWords: useful/1 @@PMID: 12601677 #En1: Jie-Du-Tang #En2: liver disease *KeyWords: used/count: 2
JIE-DU-TANG	MESH:D006930	0 @@PMID: 10658920 #En1: Jie-Du-Tang #En2: thermal hyperalgesia *KeyWords: used/1 @@PMID: 10658920 #En1: Jie-Du-Tang #En2: hyperalgesia *KeyWords: using/count: 2
JIE-DU-TANG	MESH:D009261	0 @@PMID: 10658920 #En1: Jie-Du-Tang #En2: spinal dorsal horn *KeyWords: used/count: 1
JIE-DU-TANG	MESH:D007027	0 @@PMID: 10658920 #En1: Jie-Du-Tang #En2: hypothalamic neurons *KeyWords: used/count: 1
JIE-DU-TANG	MESH:D015427	0 @@PMID: 12204769 #En1: Jie-Du-Tang #En2: ischemia-reperfusion brain injury *KeyWords: reduce/count: 1
JIE-DU-TANG	MESH:D007511	0 @@PMID: 12204769 #En1: Jie-Du-Tang #En2: ischemia *KeyWords: null/count: 1
JIE-DU-TANG	MESH:D001930	0 @@PMID: 12204769 #En1: Jie-Du-Tang #En2: brain injury *KeyWords: null/count: 1
JIE-DU-TANG	MESH:D002561	0 @@PMID: 12601677 #En1: Jie-Du-Tang #En2: cerebrovascular disease *KeyWords: used/count: 1
JIE-DU-TANG	MESH:D006973	0 @@PMID: 12601677 #En1: Jie-Du-Tang #En2: hypertension *KeyWords: used/count: 1
JIE-GENG-TANG	MESH:D055371	0 @@PMID: 31295516 #En1: Jie-Geng-Tang #En2: acute lung injury *KeyWords: induced/1 @@PMID: 31295516 #En1: Jie-Geng-Tang #En2: acute lung injury *KeyWords: presented/count: 2
JIE-GENG-TANG	MESH:D016393	0 @@PMID: 31295516 #En1: Jie-Geng-Tang #En2: licoisoflavone B *KeyWords: null/count: 1
JIE-GENG-TANG	MESH:D008171	0 @@PMID: 31295516 #En1: Jie-Geng-Tang #En2: lung diseases *KeyWords: presented/count: 1
JIEYUCAPSULE	MESH:D001927	0 @@PMID: 29192458 #En1: Jieyu capsule #En2: brain disease *KeyWords: null/count: 1
JIEYUCAPSULE	MESH:D012559	0 @@PMID: 29192458 #En1: Jieyu capsule #En2: schizophrenia *KeyWords: null/count: 1
JIEYUCAPSULE	MESH:D004415	0 @@PMID: 29192458 #En1: Jieyu capsule #En2: functional dyspepsia *KeyWords: null/count: 1
JIEYUCAPSULE	MESH:D001008	0 @@PMID: 29192458 #En1: Jieyu capsule #En2: psychic anxiety *KeyWords: null/1 @@PMID: 29192458 #En1: Jieyu capsule #En2: anxiety and dysfunction of automatic nerve *KeyWords: null/2 @@PMID: 29192458 #En1: Jieyu capsule #En2: Primary comorbid anxiety *KeyWords: null/3 @@PMID: 29192458 #En1: Jieyu capsule #En2: anxiety *KeyWords: null/count: 4
JIEYUCAPSULE	MESH:D019052	0 @@PMID: 29192458 #En1: Jieyu capsule #En2: postpartum depression *KeyWords: null/count: 1
JIEYUHUOXUE DECOCTION	MESH:D002544	0 @@PMID: 15339439 #En1: Jieyu Huoxue Decoction #En2: cerebral infarction *KeyWords: null/1 @@PMID: 15339439 #En1: Jieyu Huoxue Decoction #En2: cerebral infarction *KeyWords: null/2 @@PMID: 15339439 #En1: Jieyu Huoxue Decoction #En2: acute cerebral infarction *KeyWords: null/3 @@PMID: 15339439 #En1: Jieyu Huoxue Decoction #En2: cerebral infarction *KeyWords: relieve/count: 4
JIN-BU-HUAN	MESH:D006521	0 @@PMID: 9537855 #En1: Jin Bu Huan #En2: Chronic hepatitis *KeyWords: null/1 @@PMID: 9537855 #En1: Jin Bu Huan #En2: chronic hepatitis *KeyWords: null/count: 2
JIN-BU-HUAN	MESH:D008107	0 @@PMID: 31643904 #En1: Jin Bu Huan #En2: liver injury *KeyWords: null/count: 1
JIN-BU-HUAN	MESH:D006504	0 @@PMID: 31643904 #En1: Jin Bu Huan #En2: acute sinusoidal obstruction syndrome *KeyWords: null/count: 1
JIN-BU-HUAN	MESH:D006525	0 @@PMID: 31643904 #En1: Jin Bu Huan #En2: acute viral hepatitis-like syndrome *KeyWords: null/count: 1
JING-WAN-HONG	MESH:D017719	0 @@PMID: 25538944 #En1: Jing Wan Hong #En2: nerve injury diabetic foot ulcer *KeyWords: null/1 @@PMID: 25538944 #En1: Jing Wan Hong #En2: healing diabetic foot ulceration *KeyWords: null/2 @@PMID: 25538944 #En1: Jing Wan Hong #En2: nerve injury diabetic foot ulcer *KeyWords: null/3 @@PMID: 25538944 #En1: Jing Wan Hong #En2: healing diabetic foot ulceration *KeyWords: null/count: 4
JING-WAN-HONG	MESH:D016523	0 @@PMID: 25538944 #En1: Jing Wan Hong #En2: foot ulcers *KeyWords: had/1 @@PMID: 25538944 #En1: Jing Wan Hong #En2: foot ulcers *KeyWords: had/count: 2
JINGUTABLET	MESH:D010003	0 @@PMID: 16573006 #En1: Jingu tablet #En2: repair of osteoarthritis *KeyWords: null/count: 1
JINHONGTABLET	MESH:D002761	0 @@PMID: 17352875 #En1: Jinhong Tablet #En2: cholangitis *KeyWords: null/1 @@PMID: 17352875 #En1: Jinhong Tablet #En2: cholangitis *KeyWords: null/2 @@PMID: 17352875 #En1: Jinhong Tablet #En2: acute cholangitis *KeyWords: null/3 @@PMID: 17352875 #En1: Jinhong Tablet #En2: cholangitis *KeyWords: null/4 @@PMID: 17352875 #En1: Jinhong Tablet #En2: acute cholangitis *KeyWords: null/5 @@PMID: 17352875 #En1: Jinhong Tablet #En2: cholangitis *KeyWords: null/6 @@PMID: 17352875 #En1: Jinhong Tablet #En2: acute cholangitis *KeyWords: null/count: 7
JINHONGTABLET	MESH:D001656	0 @@PMID: 29234407 #En1: Jinhong Tablet #En2: Acute Biliary *KeyWords: null/count: 1
JIN-HUA-SAN	MESH:D003967	0 @@PMID: 30738115 #En1: jinhua San #En2: diarrhea *KeyWords: attenuates/1 @@PMID: 30738115 #En1: jinhua San #En2: cold diarrhea *KeyWords: effective/count: 2
JIN-KUI-SHEN-QI-WAN	MESH:D001247	0 @@PMID: 19685750 #En1: Jinkui Shenqiwan #En2: kidney-yang asthenia *KeyWords: null/1 @@PMID: 19685750 #En1: Jinkui Shenqiwan #En2: kidney-yang asthenia *KeyWords: null/count: 2
JINLINGZIPOWDER	MESH:D013276	0 @@PMID: 30719066 #En1: Jinlingzi Powder #En2: Gastric Ulcer *KeyWords: null/1 @@PMID: 30719066 #En1: Jinlingzi powder #En2: gastric ulcer *KeyWords: theirs/2 @@PMID: 30719066 #En1: Jinlingzi powder #En2: gastric ulcer *KeyWords: decoction/3 @@PMID: 30719066 #En1: Jinlingzi powder #En2: gastric ulcer *KeyWords: play/count: 4
JINLINGZIPOWDER	MESH:D009369	0 @@PMID: 30719066 #En1: Jinlingzi powder #En2: tumor *KeyWords: investigate/count: 1
JINLINGZIPOWDER	MESH:D006130	0 @@PMID: 30719066 #En1: Jinlingzi powder #En2: vascular endothelial growth *KeyWords: investigate/count: 1
JINLINGZIPOWDER	MESH:D013272	0 @@PMID: 30719066 #En1: Jinlingzi powder #En2: gastric tissue *KeyWords: investigate/count: 1
JINLINGZIPOWDER	MESH:D013927	0 @@PMID: 30719066 #En1: Jinlingzi powder #En2: capillaries thrombosis *KeyWords: prevent/count: 1
JINLINGZIPOWDER	MESH:D013274	0 @@PMID: 30719066 #En1: Jinlingzi powder #En2: gastric mucosa *KeyWords: prevent/count: 1
JINLONGCAPSULE	MESH:D006528	0 @@PMID: 31872855 #En1: Jinlong capsule #En2: advanced hepatocellular carcinoma *KeyWords: null/1 @@PMID: 31872855 #En1: Jinlong capsule #En2: hepatocellular carcinoma *KeyWords: considered/2 @@PMID: 30138896 #En1: Jinlong Capsule #En2: liver cancer *KeyWords: used/count: 3
JINLONGCAPSULE	MESH:D013274	0 @@PMID: 30138896 #En1: Jinlong Capsule #En2: gastric cancer *KeyWords: induces/count: 1
JIN-MAI-TONG(JMT) DECOCTION	MESH:D010523	0 @@PMID: 32194428 #En1: Jin-Mai-Tong (JMT) Decoction #En2: Peripheral Neuropathy *KeyWords: null/count: 1
